,Quality Class,Corners,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,4000,4200,4400,4600,5000
929,,,0.42,0.31,0.29,0.27,0.25,0.23,0.21,0.2,0.18,0.17,,,,,,,,,,,,,,,,
930,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,,3,500,5,0,7,500,10,0,12,500,15,0,20,0,30,0,40,0,50,0,75,0,,,,
933,,,267.67,243.66,221.73,206.56,198.02,191.23,180.3,169.25,162.78,153.58,149.56,,,,,,,,,,,,,,,
934,,,233.97,213.34,194.66,181.53,174,168.42,159.07,157.77,149.55,140.21,133.9,,,,,,,,,,,,,,,
935,,,202.02,185.29,169.47,160.05,153.52,148.71,141.99,133.93,129.09,125.8,120.7,,,,,,,,,,,,,,,
936,SemiLuxury-BestStd,,176.68,162.1,148.28,139.99,134.29,130.08,124.23,117.19,112.98,110.14,105.63,,,,,,,,,,,,,,,
937,,,156.76,143.78,131.55,124.2,119.16,115.4,110.16,103.98,100.19,97.71,93.67,,,,,,,,,,,,,,,
938,Best Std-GoodStd,,140.42,128.77,117.76,111.21,106.69,103.31,98.66,93.04,89.74,87.49,83.93,,,,,,,,,,,,,,,
939,,,124.19,113.88,104.16,98.36,94.4,91.39,87.26,82.34,79.38,77.34,74.23,,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,,4,500,5,0,7,500,10,0,15,0,20,0,30,0,40,0,50,0,75,0,100,0,,,,
942,,,254.9,247.69,223.8,210.08,194.24,185.07,174.38,168.17,163.97,157.57,153.8,,,,,,,,,,,,,,,
943,,,224.66,218.31,197.22,185.18,171.24,163.16,153.69,148.22,144.58,138.92,135.58,,,,,,,,,,,,,,,
944,,,196.74,191.15,172.71,162.1,149.9,142.79,134.59,129.83,126.59,121.6,118.82,,,,,,,,,,,,,,,
945,SemiLuxury-BestStd,,173.95,168.99,152.69,143.32,132.55,126.28,119.06,114.8,111.92,107.49,104.95,,,,,,,,,,,,,,,
946,,,152.94,148.6,134.31,126.1,116.61,111.11,104.75,100.93,98.44,94.56,92.29,,,,,,,,,,,,,,,
947,Best Std-GoodStd,,138.15,134.26,121.29,113.8,105.3,100.22,94.56,91.13,88.88,85.42,83.35,,,,,,,,,,,,,,,
948,,,123.16,119.65,108.09,101.5,93.84,89.45,84.28,81.28,79.27,76.15,74.29,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,,3,500,5,0,7,500,10,0,12,500,15,0,20,0,30,0,40,0,50,0,75,0,100,0,150,0
953,,,12.94,10.88,8.88,3.7,4.84,3.03,5.57,4.57,3.99,3.62,2.94,2.58,2.19,,,,,,,,,,,,,
954,,,8.89,7.54,6.17,2.69,3.32,2.23,3.89,3.16,2.79,2.51,2.09,1.77,1.49,,,,,,,,,,,,,
955,,,6.17,5.2,4.23,5.99,2.46,4.25,2.65,2.19,1.91,1.69,1.43,1.28,1.01,,,,,,,,,,,,,
956,,,4.53,3.82,3.12,4.16,5.2,3.02,1.96,1.63,1.36,1.25,1.05,0.87,0.77,,,,,,,,,,,,,
957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,,7,500,10,0,15,0,20,0,30,0,40,0,50,0,75,0,100,0,150,0,200,0,,,,
959,,,225.44,212.4,196.81,187.51,176.4,169.74,165.11,158.05,153.81,148.73,145.77,,,,,,,,,,,,,,,
960,,,199.25,187.7,173.88,165.68,155.83,149.98,145.9,139.64,135.9,131.5,128.77,,,,,,,,,,,,,,,
961,,,175.11,164.98,152.82,145.6,136.96,131.83,128.24,122.77,119.43,115.49,113.19,,,,,,,,,,,,,,,
962,SemiLuxury-BestStd,,155.44,146.42,135.61,129.22,121.53,116.95,113.82,108.99,106,102.51,100.45,,,,,,,,,,,,,,,
963,,,137.56,129.59,120.1,114.36,107.59,103.55,100.81,96.45,93.87,90.84,88.92,,,,,,,,,,,,,,,
964,Best Std-GoodStd,,123.67,116.51,107.97,102.82,96.73,93.08,90.64,86.69,84.41,81.56,79.95,,,,,,,,,,,,,,,
965,,,109.6,103.29,95.68,91.11,85.72,82.47,80.3,76.75,74.72,72.34,70.89,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,,10,0,15,0,20,0,30,0,40,0,50,0,75,0,100,0,150,0,200,0,250,0,,,,
968,,,223.67,205.64,194.99,182.33,174.84,169.74,161.78,157.09,151.5,148.15,145.88,,,,,,,,,,,,,,,
969,,,197.73,181.82,172.34,161.21,154.57,150.05,143.05,138.9,133.93,130.92,128.94,,,,,,,,,,,,,,,
970,,,173.67,159.71,151.45,141.63,135.79,131.84,125.69,122,117.61,115.07,113.28,,,,,,,,,,,,,,,
971,SemiLuxury-BestStd,,154.47,142.07,134.61,125.97,120.72,117.2,111.74,108.51,104.58,102.37,100.8,,,,,,,,,,,,,,,
972,,,136.77,125.74,119.22,111.5,106.96,103.77,98.89,96,92.63,90.58,89.22,,,,,,,,,,,,,,,
973,Best Std-GoodStd,,122.97,113.15,107.25,100.29,96.2,93.35,88.97,86.43,83.35,81.47,80.25,,,,,,,,,,,,,,,
974,,,109.03,100.29,95.05,88.9,85.28,82.76,78.9,76.59,73.89,72.24,71.18,,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,,7,500,10,0,12,500,15,0,20,0,30,0,40,0,50,0,75,0,100,0,150,0,200,0,250,0
979,,,8.43,7.32,6.6,2.92,3.67,2.08,3.7,3.39,2.64,2.39,2.01,1.74,1.54,,,,,,,,,,,,,
980,,,5.92,5.1,4.6,2.19,2.56,1.53,2.62,2.34,1.98,1.65,1.41,1.25,1.09,,,,,,,,,,,,,
981,,,4.09,3.57,3.19,3.9,1.88,0,1.85,1.63,1.33,1.21,0.97,0.86,0.77,,,,,,,,,,,,,
982,,,2.96,2.61,2.33,3.18,3.08,0,1.32,1.21,0.99,0.82,0.75,0.66,0.61,,,,,,,,,,,,,
983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,,500,1,0,2,0,2,500,3,0,4,0,5,0,7,500,10,0,12,500,15,0,,,,,
986,,,275.4,229.6,197.39,189.14,183.11,174.58,168.81,159.84,154.46,150.76,148.08,,,,,,,,,,,,,,,
987,,,243.99,203.46,174.84,167.59,162.2,154.64,149.5,141.54,136.77,133.53,131.14,,,,,,,,,,,,,,,
988,,,215.12,179.37,154.11,147.69,143.02,136.31,131.88,124.81,120.61,117.69,115.59,,,,,,,,,,,,,,,
989,SemiLuxury-BestStd,,195.84,163.26,140.35,134.49,130.22,124.1,120.03,113.59,109.76,107.22,105.22,,,,,,,,,,,,,,,
990,,,179.37,149.56,128.58,123.27,119.24,113.74,109.96,104.1,100.57,98.19,96.44,,,,,,,,,,,,,,,
991,Best Std-GoodStd,,165.26,137.75,118.43,117.67,109.86,104.76,101.26,95.86,92.63,90.45,88.86,,,,,,,,,,,,,,,
992,,,150.16,125.22,107.58,103.12,99.8,95.15,92.03,87.12,84.19,82.24,80.68,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,500,1,0,2,0,3,0,5,0,7,500,10,0,15,0,20,0,25,0,35,0,,,,,
995,,,307.6,253.17,214.59,197.48,180.31,169.52,163.07,155.43,150.86,147.73,143.64,,,,,,,,,,,,,,,
996,,,271.37,223.35,189.33,174.27,159.11,149.55,143.84,137.11,133.11,130.3,126.75,,,,,,,,,,,,,,,
997,,,238.35,196.15,166.23,153.04,139.73,131.34,126.41,120.45,116.9,114.51,111.31,,,,,,,,,,,,,,,
998,SemiLuxury-BestStd,,216.37,178.02,150.94,138.9,126.86,119.23,114.68,109.31,106.04,103.93,101.04,,,,,,,,,,,,,,,
999,,,197.04,162.16,137.45,126.46,115.46,108.56,104.46,100.13,96.6,94.66,92.03,,,,,,,,,,,,,,,
1000,Best Std-GoodStd,,180.27,148.37,125.73,115.73,105.65,99.32,95.6,90.98,88.41,86.57,84.19,,,,,,,,,,,,,,,
1001,,,163.79,134.74,114.15,105.1,95.95,90.19,86.77,82.72,80.3,78.61,76.44,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,500,1,0,2,0,3,0,5,0,7,500,10,0,15,0,20,0,25,0,35,0,,,,,
1005,,,18.92,13.15,9.28,7.57,5.93,4.8,4.17,3.48,2.97,2.7,2.46,,,,,,,,,,,,,,,
1006,,,12.4,8.64,6.09,4.98,3.81,3.15,2.75,2.26,2.02,1.74,1.64,,,,,,,,,,,,,,,
1007,,,9.09,6.34,4.48,3.66,2.87,2.33,2.05,1.65,1.46,1.34,1.21,,,,,,,,,,,,,,,
1008,,,6.63,4.56,3.21,2.64,2.06,1.66,1.46,1.21,0.99,0.89,0.86,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,1,0,2,0,3,0,5,0,7,500,10,0,15,0,20,0,30,0,50,0,70,0,,,,
1011,,,292.19,242.63,220.75,198.8,185.02,176.74,166.94,161.14,154.22,147.4,143.72,,,,,,,,,,,,,,,
1012,,,257.49,213.84,194.55,175.23,163.03,155.82,147.13,142.05,135.98,129.9,126.62,,,,,,,,,,,,,,,
1013,,,225.43,187.18,170.35,153.37,142.72,136.34,128.87,124.36,119.02,113.69,110.85,,,,,,,,,,,,,,,
1014,SemiLuxury-BestStd,,204.13,169.47,154.17,138.9,129.25,123.52,116.7,112.6,107.81,102.98,100.4,,,,,,,,,,,,,,,
1015,,,185.02,153.64,139.74,125.86,117.1,111.96,105.75,102.02,97.68,93.3,90.98,,,,,,,,,,,,,,,
1016,Best Std-GoodStd,,169.29,140.55,127.89,115.11,107.12,102.4,96.68,93.38,89.38,85.37,83.21,,,,,,,,,,,,,,,
1017,,,153.23,127.23,115.81,104.28,96.95,92.71,87.58,84.51,81.02,77.28,75.37,,,,,,,,,,,,,,,
1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,,2,0,3,0,5,0,10,0,15,0,20,0,30,0,50,0,75,0,100,0,150,0,,,,
1020,,,266.64,239.96,213.54,187.37,175.94,169.11,161.02,153.03,148,145.02,141.43,,,,,,,,,,,,,,,
1021,,,234.8,211.32,187.98,164.94,154.89,148.89,141.82,134.76,130.34,127.68,124.56,,,,,,,,,,,,,,,
1022,,,205.32,184.77,164.44,144.3,135.47,130.23,124.04,117.88,113.96,111.69,108.95,,,,,,,,,,,,,,,
1023,SemiLuxury-BestStd,,179.25,161.27,143.58,125.93,118.3,113.69,108.3,102.87,99.55,97.56,95.07,,,,,,,,,,,,,,,
1024,,,167.99,151.17,134.52,118.02,110.79,106.57,101.46,96.44,93.23,91.36,89.14,,,,,,,,,,,,,,,
1025,Best Std-GoodStd,,154.61,139.13,123.85,108.63,101.97,98.01,93.42,88.73,85.82,84.08,82.08,,,,,,,,,,,,,,,
1026,,,140.77,126.71,112.78,98.96,92.92,89.31,85.07,80.8,78.18,76.66,74.73,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,,2,0,3,0,5,0,10,0,15,0,20,0,30,0,50,0,75,0,100,0,150,0,,,,
1030,,,9.01,7.34,5.74,4.11,3.44,2.96,2.44,2.03,1.65,1.5,1.31,,,,,,,,,,,,,,,
1031,,,5.79,4.76,3.66,2.64,2.16,1.91,1.62,1.28,1.06,0.97,0.79,,,,,,,,,,,,,,,
1032,,,4.26,3.52,2.71,1.98,1.63,1.42,1.19,0.9,0.79,0.71,0.61,,,,,,,,,,,,,,,
1033,,,3.19,2.55,2.03,1.42,1.2,1.08,0.85,0.7,0.61,0.56,0.45,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
1038,,,247.5,230.14,219.77,212.63,207.39,199.99,194.87,191.13,188.22,185.87,182.22,,,,,,,,,,,,,,,
1039,,,235.86,219.34,209.43,202.67,197.6,190.57,185.73,182.12,179.39,177.14,173.63,,,,,,,,,,,,,,,
1040,,,218.69,203.3,194.19,187.83,183.17,176.62,172.16,168.84,166.22,164.16,161.08,,,,,,,,,,,,,,,
1041,,,202.47,188.29,179.78,174.01,169.65,163.68,159.47,156.4,154.01,152.1,149.15,,,,,,,,,,,,,,,
1042,SemiLuxury-BestStd,,188.95,175.64,167.79,162.33,158.23,152.66,148.76,145.85,143.6,141.86,139.08,,,,,,,,,,,,,,,
1043,,,177.57,165.19,157.68,152.53,148.76,143.53,139.78,137.12,135.02,133.3,130.68,,,,,,,,,,,,,,,
1044,Best Std-GoodStd,,161.09,149.7,142.94,138.36,134.96,130.15,126.8,124.37,122.41,120.96,118.61,,,,,,,,,,,,,,,
1045,,,143.82,133.69,127.67,123.56,120.47,116.19,113.18,111.07,109.36,107.93,105.86,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,,2.68,2.14,1.86,1.73,1.58,1.32,1.17,1.05,1.02,0.97,0.85,,,,,,,,,,,,,,,
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
1051,,,174.92,164.84,158.76,154.6,151.52,147.21,144.26,142.04,140.4,139.04,136.86,,,,,,,,,,,,,,,
1052,,,166.88,157.25,151.44,147.52,144.6,140.42,137.63,135.56,133.9,132.61,130.6,,,,,,,,,,,,,,,
1053,,,153.32,144.53,139.12,135.56,132.82,129.03,126.46,124.56,123.04,121.8,119.98,,,,,,,,,,,,,,,
1054,,,140.7,132.47,127.65,124.27,121.9,118.37,116.01,114.19,112.88,111.76,110.05,,,,,,,,,,,,,,,
1055,SemiLuxury-BestStd,,131.42,123.86,119.31,116.21,113.93,110.65,108.45,106.79,105.47,104.47,102.91,,,,,,,,,,,,,,,
1056,,,123.76,116.65,112.32,109.34,107.18,104.16,102.01,100.48,99.3,98.27,96.8,,,,,,,,,,,,,,,
1057,Best Std-GoodStd,,113.36,106.83,102.88,100.19,98.19,95.41,93.48,92.08,90.95,90.09,88.7,,,,,,,,,,,,,,,
1058,,,102.12,96.24,92.69,90.2,88.43,85.94,84.19,82.89,81.92,81.1,79.89,,,,,,,,,,,,,,,
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,1.09,0.92,0.82,0.74,0.68,0.62,0.61,0.6,0.56,0.55,0.49,,,,,,,,,,,,,,,
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,,,500,1,0,1,500,2,0,2,500,3,0,3,500,4,0,4,500,5,0,6,0,,,,,
1065,,,364.81,276.42,241.69,222.19,209.46,200.39,193.63,188.1,183.69,179.95,174.11,,,,,,,,,,,,,,,
1066,,,335.99,255.14,223.38,205.57,193.92,185.59,179.29,174.38,170.23,166.86,161.46,,,,,,,,,,,,,,,
1067,,,309.75,235.89,206.85,190.49,179.81,172.17,166.4,161.79,157.97,154.9,149.96,,,,,,,,,,,,,,,
1068,SemiLuxury-BestStd,,292.63,224.41,196.67,180.88,170.44,162.85,157.02,152.44,148.66,145.48,140.39,,,,,,,,,,,,,,,
1069,,,276.46,211.52,185.39,170.57,160.78,153.76,148.43,144.25,140.69,137.74,133.08,,,,,,,,,,,,,,,
1070,Best Std-GoodStd,,228.94,192.89,173.12,160.33,151.17,144.19,138.44,134,130.08,126.76,121.25,,,,,,,,,,,,,,,
1071,,,213.28,178.44,159.93,147.88,139.32,132.82,127.57,123.37,119.7,116.68,111.64,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,8.38,5.91,4.82,4.18,3.66,3.47,3.17,2.93,2.77,2.68,2.51,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,500,1,0,1,500,2,0,2,500,3,0,3,500,4,0,4,500,5,0,6,0,,,,,
1078,,,248.62,189.45,167.12,154.88,146.92,141.39,137.24,133.96,131.3,129.12,125.66,,,,,,,,,,,,,,,
1079,,,229.81,175.53,154.95,143.7,136.53,131.37,127.56,124.58,122.1,120.1,116.93,,,,,,,,,,,,,,,
1080,,,213.84,163.72,144.79,134.37,127.65,122.94,119.35,116.63,114.3,112.42,109.48,,,,,,,,,,,,,,,
1081,SemiLuxury-BestStd,,194.79,149.51,132.43,123.07,117.06,112.82,109.58,107.02,104.96,103.29,100.71,,,,,,,,,,,,,,,
1082,,,178.05,137.19,121.68,113.25,107.78,103.93,101.02,98.81,97.01,95.43,93.02,,,,,,,,,,,,,,,
1083,Best Std-GoodStd,,161.39,124.6,110.61,103.03,98.09,94.67,92.05,89.99,88.38,86.97,84.87,,,,,,,,,,,,,,,
1084,,,145.12,111.15,98.67,92.06,87.83,84.89,82.72,81.06,79.68,78.52,76.76,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,3.88,2.82,2.29,2.01,1.8,1.59,1.54,1.42,1.34,1.29,1.19,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,15,0,20,0,25,0,30,0,35,0,40,0,50,0,75,0,100,0,150,0,200,0,,,,
1091,,,151.9,146.71,143.17,140.56,138.44,136.77,134.25,130.23,127.9,124.94,123.15,,,,,,,,,,,,,,,
1092,,,142.74,137.98,134.6,132.1,130.15,128.6,126.23,122.34,120.12,117.49,115.85,,,,,,,,,,,,,,,
1093,,,136.45,131.77,128.57,126.24,124.4,122.86,120.59,117,114.82,112.2,110.77,,,,,,,,,,,,,,,
1094,SemiLuxury-BestStd,,126.87,122.48,119.62,117.41,115.7,114.29,112.14,108.77,106.75,104.41,102.91,,,,,,,,,,,,,,,
1095,,,119.4,115.41,112.6,110.48,108.9,107.57,105.57,102.4,100.53,98.27,96.82,,,,,,,,,,,,,,,
1096,Best Std-GoodStd,,109.14,105.42,102.91,100.99,99.5,98.29,96.4,93.56,91.85,89.81,88.53,,,,,,,,,,,,,,,
1097,,,98.64,95.28,92.97,91.25,89.93,88.87,87.21,84.55,82.96,81.18,79.98,,,,,,,,,,,,,,,
1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,,,1.56,1.41,1.16,1.03,0.97,0.95,0.88,0.72,0.7,0.62,0.61,,,,,,,,,,,,,,,
1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,,,15,0,20,0,25,0,30,0,35,0,40,0,50,0,75,0,100,0,150,0,200,0,,,,
1104,,,114.12,111.25,109.34,107.95,106.82,105.93,104.55,102.4,101.11,99.6,98.66,,,,,,,,,,,,,,,
1105,,,107.56,104.88,103.08,101.74,100.71,99.8,98.54,96.5,95.35,93.89,93.04,,,,,,,,,,,,,,,
1106,,,102.62,100.04,98.35,97.03,96.05,95.27,94.05,92.11,90.93,89.58,88.75,,,,,,,,,,,,,,,
1107,SemiLuxury-BestStd,,95.48,93.11,91.52,90.32,89.45,88.63,87.46,85.7,84.61,83.35,82.59,,,,,,,,,,,,,,,
1108,,,89.74,87.56,86.12,84.9,84.02,83.35,82.27,80.55,79.55,78.38,77.66,,,,,,,,,,,,,,,
1109,Best Std-GoodStd,,82.06,80,78.63,77.64,76.75,76.17,75.17,73.63,72.72,71.63,71,,,,,,,,,,,,,,,
1110,,,73.83,72.02,70.78,69.89,69.13,68.62,67.71,66.31,65.43,64.44,63.83,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,,,0.67,0.64,0.6,0.58,0.55,0.54,0.52,0.42,0.39,0.28,0.26,,,,,,,,,,,,,,,
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,2,500,3,0,3,500,4,0,4,500,5,0,6,0,7,500,10,0,15,0,20,0,,,,
1118,,,584.83,566.88,551.12,537.25,524.97,514.12,495.59,473.49,446.59,412,390.06,,,,,,,,,,,,,,,
1119,,,550.48,533.5,518.74,505.6,494.13,483.92,466.41,445.64,420.3,387.7,367.08,,,,,,,,,,,,,,,
1120,,,523.21,507.14,493.02,480.63,469.72,459.97,443.32,423.63,399.48,368.62,348.97,,,,,,,,,,,,,,,
1121,SemiLuxury-BestStd,,489.7,474.56,461.47,449.85,439.62,430.54,414.99,396.49,373.89,345.02,326.57,,,,,,,,,,,,,,,
1122,,,464.74,450.48,438.03,427.09,417.27,408.67,393.96,376.55,354.93,327.37,309.97,,,,,,,,,,,,,,,
1123,Best Std-GoodStd,,438.27,424.82,413.07,402.71,393.52,385.42,371.38,354.95,334.7,308.8,292.35,,,,,,,,,,,,,,,
1124,,,417.28,404.46,393.18,383.35,374.65,366.84,353.68,337.83,318.57,294.04,278.29,,,,,,,,,,,,,,,
1125,Good Std-AvgStd,,385.35,373.5,363.15,353.99,345.91,338.69,326.48,311.93,294.23,271.48,256.95,,,,,,,,,,,,,,,
1126,,,351.1,340.27,330.84,322.52,315.26,308.67,297.57,284.28,268.21,247.38,234.2,,,,,,,,,,,,,,,
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,,,500,750,1,0,1,500,2,0,3,0,4,0,5,0,7,500,10,0,20,0,,,,,,
1129,,,476.8,427.12,397.75,363.3,342.8,318.62,304.29,294.64,279.47,270.53,253.63,,,,,,,,,,,,,,,
1130,,,450.86,403.82,376.07,343.36,324.09,301.22,287.73,278.55,264.26,255.72,239.8,,,,,,,,,,,,,,,
1131,,,432.87,387.71,361.07,329.73,311.24,289.32,276.39,267.49,253.75,245.62,230.32,,,,,,,,,,,,,,,
1132,SemiLuxury-BestStd,,407.74,365.24,340.16,310.66,293.18,272.48,260.25,251.95,239.07,231.39,216.89,,,,,,,,,,,,,,,
1133,,,390.33,349.67,325.59,297.34,280.64,260.84,249.15,241.23,228.83,221.46,207.63,,,,,,,,,,,,,,,
1134,Best Std-GoodStd,,368.14,329.78,307.11,280.47,264.59,245.99,234.99,227.46,215.8,208.92,195.77,,,,,,,,,,,,,,,
1135,,,351.01,314.42,292.83,267.41,252.33,234.59,224.04,216.87,205.69,199.19,186.68,,,,,,,,,,,,,,,
1136,Good Std-AvgStd,,331.15,296.73,276.25,252.33,238.17,221.29,211.37,204.58,194.04,187.87,176.16,,,,,,,,,,,,,,,
1137,,,309.23,277.04,258.08,235.59,222.37,206.65,197.35,191.08,181.25,175.46,164.47,,,,,,,,,,,,,,,
1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,,,2,500,3,0,3,500,4,0,4,500,5,0,6,0,7,500,10,0,15,0,20,0,,,,
1141,,,623.15,590.99,566.88,548.12,532.83,520.31,500.59,479.63,456.76,431.05,416.45,,,,,,,,,,,,,,,
1142,,,588.49,557.63,534.56,516.5,501.98,489.77,470.96,450.98,429.03,404.29,390.24,,,,,,,,,,,,,,,
1143,,,561.82,531.78,509.29,491.72,477.52,465.79,447.48,427.96,406.75,382.84,369.26,,,,,,,,,,,,,,,
1144,SemiLuxury-BestStd,,527.6,498.41,476.64,459.78,446.24,435.06,417.67,399.23,379.48,357.43,345.14,,,,,,,,,,,,,,,
1145,,,502.13,474.61,454.08,438.03,425.1,414.35,397.6,379.65,360.19,338.39,326.01,,,,,,,,,,,,,,,
1146,Best Std-GoodStd,,472.66,446.64,427.32,412.19,400.04,389.95,374.2,357.45,339.44,319.13,307.56,,,,,,,,,,,,,,,
1147,,,449.21,424.37,405.85,391.5,379.88,370.39,355.58,339.8,322.79,303.84,293.18,,,,,,,,,,,,,,,
1148,Good Std-AvgStd,,413.52,390.65,373.63,360.45,349.94,341.19,327.68,313.33,297.91,280.89,271.37,,,,,,,,,,,,,,,
1149,,,375.27,354.59,339.31,327.45,317.93,310.15,298,285.26,271.57,256.45,248.04,,,,,,,,,,,,,,,
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,,,500,750,1,0,1,500,2,0,3,0,4,0,5,0,7,500,10,0,20,0,,,,,,
1152,,,510.08,455.84,423.36,384.59,361.5,333.99,317.52,306.29,288.79,278.3,258.49,,,,,,,,,,,,,,,
1153,,,483.2,431.83,401.03,364.42,342.47,316.29,300.7,290.12,273.57,263.62,244.88,,,,,,,,,,,,,,,
1154,,,463.79,414.43,384.85,349.72,328.68,303.64,288.71,278.38,262.55,253.03,235.07,,,,,,,,,,,,,,,
1155,SemiLuxury-BestStd,,436.11,389.72,361.94,328.85,309.06,285.52,271.48,261.81,246.86,237.96,220.99,,,,,,,,,,,,,,,
1156,,,414.49,370.43,344.05,312.59,293.8,271.38,258.09,248.89,234.69,226.17,210.07,,,,,,,,,,,,,,,
1157,Best Std-GoodStd,,392.25,350.46,325.5,295.81,278.02,256.77,244.12,235.54,222.01,213.98,198.75,,,,,,,,,,,,,,,
1158,,,373.89,334.2,310.39,281.98,265.01,244.83,232.8,224.56,211.7,204.06,189.53,,,,,,,,,,,,,,,
1159,Good Std-AvgStd,,352.23,314.78,292.31,265.57,249.6,230.57,219.24,211.43,199.5,192.13,178.5,,,,,,,,,,,,,,,
1160,,,328.68,293.63,272.79,247.88,232.92,215.13,204.58,197.34,186.12,179.32,166.58,,,,,,,,,,,,,,,
1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,,,2,500,3,0,3,500,4,0,4,500,5,0,6,0,7,500,10,0,15,0,20,0,,,,
1164,,,665.67,626.9,598.19,575.95,558.03,543.23,520.39,496.22,470.2,441.39,425.1,,,,,,,,,,,,,,,
1165,,,626.83,590.33,563.34,542.44,525.56,511.62,490.02,467.3,442.8,415.62,400.34,,,,,,,,,,,,,,,
1166,,,595.75,561.12,535.42,515.43,499.49,486.27,465.73,444.11,420.85,395.02,380.5,,,,,,,,,,,,,,,
1167,SemiLuxury-BestStd,,558.74,526.23,502.13,483.46,468.39,456.04,436.78,416.51,394.64,370.43,356.86,,,,,,,,,,,,,,,
1168,,,530.77,499.94,476.97,459.27,445.02,433.21,414.99,395.68,374.93,351.84,338.99,,,,,,,,,,,,,,,
1169,Best Std-GoodStd,,499.07,469.99,448.5,431.81,418.34,407.3,390.18,372.04,352.47,330.89,318.69,,,,,,,,,,,,,,,
1170,,,473.22,445.77,425.38,409.5,396.77,386.32,369.97,352.75,334.28,313.72,302.21,,,,,,,,,,,,,,,
