Zip/Postal Code,Material % adjustment,Labor % adjustment,Equipment % adjustment,TOTAL WEIGHTED AVG.
21623,1,-9,0,-4
21624,3,-9,1,-3
21625,2,-9,1,-3
21626,2,-20,1,-8
21627,2,-20,1,-8
21628,0,-12,0,-6
21629,1,-9,0,-4
21631,2,-20,1,-8
21632,0,-9,0,-4
21634,2,-20,1,-8
21635,1,-12,0,-5
21636,1,-9,0,-4
21638,3,-9,1,-3
21639,1,-9,0,-4
21640,0,4,0,2
21641,1,-9,0,-4
21643,0,-20,0,-9
21644,1,-12,0,-5
21645,4,3,1,3
21647,2,-9,1,-3
21648,2,-20,1,-8
21649,0,4,0,2
21650,1,-12,0,-5
21651,1,-12,0,-5
21652,2,-9,1,-3
21653,3,-9,1,-3
21654,5,-4,2,1
21655,2,-9,1,-3
21656,1,-9,0,-4
21657,1,-9,0,-4
21658,3,-9,1,-3
21659,0,-20,0,-9
21660,1,-9,0,-4
21661,2,-9,1,-3
21662,3,-9,1,-3
21663,3,-9,1,-3
21664,2,-20,1,-8
21665,3,-9,1,-3
21666,2,-9,1,-3
21667,2,-12,1,-4
21668,1,-12,0,-5
21669,2,6,1,4
21670,0,4,0,2
21671,2,-9,1,-3
21672,2,-20,1,-8
21673,2,-9,1,-3
21675,2,-20,1,-8
21676,2,-9,1,-3
21677,2,-20,1,-8
21678,-2,-12,-1,-7
21679,1,-9,0,-4
21701,2,8,1,5
21702,1,8,0,4
21703,1,8,0,4
21704,2,8,1,5
21705,1,8,0,4
21710,2,8,1,5
21711,-1,-11,0,-6
21713,2,-11,1,-4
21714,2,8,1,5
21715,2,8,1,5
21716,1,8,0,4
21717,2,8,1,5
21718,2,8,1,5
21719,-1,-11,0,-6
21720,2,-11,1,-4
21721,0,-11,0,-5
21722,0,-11,0,-5
21723,1,42,0,20
21727,1,8,0,4
21733,2,-11,1,-4
21734,-1,-11,0,-6
21737,1,42,0,20
21738,1,42,0,20
21740,-1,-11,0,-6
21741,-1,-11,0,-6
21742,0,-11,0,-5
21747,-1,-11,0,-6
21750,-1,-11,0,-6
21754,2,8,1,5
21755,2,8,1,5
21756,2,4,1,3
21757,2,8,1,5
21758,1,8,0,4
21759,2,8,1,5
21762,1,8,0,4
21765,2,22,1,11
21766,-3,3,-1,-0
21767,0,-11,0,-5
21769,2,8,1,5
21770,2,8,1,5
21771,2,0,1,1
21773,2,8,1,5
21774,2,8,1,5
21775,2,8,1,5
21776,2,0,1,1
21777,1,8,0,4
21778,2,8,1,5
21779,1,8,0,4
21780,2,23,1,12
21781,2,-11,1,-4
21782,0,-11,0,-5
21783,2,-11,1,-4
21784,1,42,0,20
21787,1,0,0,1
21788,1,8,0,4
21790,2,8,1,5
21791,2,0,1,1
21792,1,8,0,4
21793,1,8,0,4
21794,1,42,0,20
21795,0,-11,0,-5
21797,2,22,1,11
21798,2,8,1,5
21801,1,-10,0,-4
21802,1,-10,0,-4
21803,1,-10,0,-4
21804,1,-10,0,-4
21810,1,-10,0,-4
21811,1,-22,0,-10
21813,1,-22,0,-10
21814,2,-25,1,-10
21817,0,-25,0,-12
21821,2,-25,1,-10
21822,0,-10,0,-5
21824,-1,-25,0,-12
21826,0,-10,0,-5
21829,0,-22,0,-10
21830,1,-10,0,-4
21835,2,-20,1,-8
21836,2,-10,1,-4
21837,0,-10,0,-5
21838,0,-25,0,-12
21840,2,-25,1,-10
21841,1,-22,0,-10
21842,1,-22,0,-10
21843,1,-22,0,-10
21849,0,-10,0,-5
21850,0,-22,0,-10
21851,0,-25,0,-12
21852,0,-22,0,-10
21853,0,-25,0,-12
21856,2,-10,1,-4
21857,0,-25,0,-12
21861,0,-10,0,-5
21862,0,-22,0,-10
21863,1,-22,0,-10
21864,0,-22,0,-10
21865,2,-10,1,-4
21866,-1,-25,0,-12
21867,2,-25,1,-10
21869,2,-20,1,-8
21871,2,-25,1,-10
21872,0,-22,0,-10
21874,0,-22,0,-10
21875,0,-10,0,-5
21901,2,2,1,2
21902,2,2,1,2
21903,2,2,1,2
21904,2,2,1,2
21911,2,2,1,2
21912,5,-12,2,-3
21913,2,-12,1,-4
21914,2,2,1,2
21915,2,14,1,8
21916,2,14,1,8
21917,2,2,1,2
21918,2,2,1,2
21919,2,-12,1,-4
21920,2,14,1,8
21921,2,14,1,8
21922,2,14,1,8
21930,2,-12,1,-4
22003,3,21,1,11
22009,3,21,1,11
22015,3,21,1,11
22025,3,-1,1,1
22026,2,9,1,5
22027,6,41,2,22
22030,3,-1,1,1
22031,3,21,1,11
22032,3,-1,1,1
22033,3,-1,1,1
22034,3,21,1,11
22035,3,-1,1,1
22036,3,21,1,11
22038,3,-1,1,1
22039,6,19,2,12
22040,3,21,1,11
22041,2,49,1,24
22042,2,21,1,11
22043,3,21,1,11
22044,3,21,1,11
22046,3,21,1,11
22060,2,27,1,13
22066,6,19,2,12
22067,6,41,2,22
22079,2,21,1,11
22081,6,41,2,22
22101,6,41,2,22
22102,6,41,2,22
22103,6,41,2,22
22106,6,41,2,22
22116,3,21,1,11
22121,2,27,1,13
22122,2,27,1,13
22124,6,4,2,5
22125,2,9,1,5
22134,1,-13,0,-5
22150,2,21,1,11
22151,3,21,1,11
22152,3,21,1,11
22153,3,21,1,11
22172,1,9,0,5
22180,3,21,1,11
22181,3,4,1,3
22182,6,26,2,15
22183,3,21,1,11
22191,2,9,1,5
22192,2,9,1,5
22193,2,9,1,5
22194,2,9,1,5
22195,2,9,1,5
22199,2,21,1,11
22201,3,49,1,24
22202,3,27,1,14
22203,3,49,1,24
22204,2,49,1,24
22205,3,49,1,24
22206,2,27,1,13
22207,3,54,1,26
22209,2,49,1,24
22210,3,49,1,24
22211,2,49,1,24
22213,3,21,1,11
22214,3,27,1,14
22215,3,27,1,14
22216,2,49,1,24
22219,2,49,1,24
22301,3,27,1,14
22302,3,27,1,14
22303,2,27,1,13
22304,2,27,1,13
22305,3,27,1,14
22306,2,27,1,13
22307,3,27,1,14
22308,3,27,1,14
22309,2,27,1,13
22310,2,27,1,13
22311,3,27,1,14
22312,3,27,1,14
22313,2,21,1,11
22314,3,27,1,14
22315,2,27,1,13
22320,3,27,1,14
22331,3,27,1,14
22332,3,27,1,14
22401,1,9,0,5
22402,1,-11,0,-5
22403,1,9,0,5
22404,1,9,0,5
22405,1,9,0,5
22406,2,-13,1,-5
22407,1,-11,0,-5
22408,1,9,0,5
22427,1,-8,0,-3
22430,1,9,0,5
22432,0,2,0,1
22433,1,-9,0,-4
22435,1,3,0,2
22436,-1,-30,0,-14
22437,-1,-21,0,-10
22438,1,-30,0,-13
22442,1,3,0,2
22443,1,-20,0,-9
22446,1,9,0,5
22448,2,-14,1,-5
22451,1,-14,0,-6
22454,-1,3,0,1
22456,0,2,0,1
22460,-1,3,0,1
22463,2,-13,1,-5
22469,1,3,0,2
22471,2,-13,1,-5
22472,1,3,0,2
22473,0,2,0,1
22476,1,-30,0,-13
22480,0,-19,0,-9
22481,1,-14,0,-6
22482,0,-19,0,-9
22485,1,-14,0,-6
22488,1,3,0,2
22501,1,-8,0,-3
22503,3,1,1,2
22504,-1,-19,0,-9
22507,3,1,1,2
22508,2,-11,1,-4
22509,1,-30,0,-13
22511,1,2,0,1
22513,0,-19,0,-9
22514,1,-8,0,-3
22517,0,-19,0,-9
22520,1,-20,0,-9
22523,-1,-19,0,-9
22524,1,3,0,2
22526,2,-14,1,-5
22528,3,1,1,2
22529,1,3,0,2
22530,0,2,0,1
22534,1,-11,0,-5
22535,1,-14,0,-6
22538,1,-14,0,-6
22539,0,2,0,1
22542,1,-18,0,-8
22544,2,-30,1,-13
22545,2,-13,1,-5
22546,1,-8,0,-3
22547,1,-14,0,-6
22548,2,23,1,12
22551,1,-11,0,-5
22552,1,-8,0,-3
22553,1,-11,0,-5
22554,2,-13,1,-5
22555,2,-13,1,-5
22556,2,-13,1,-5
22558,1,-20,0,-9
22560,-1,-30,0,-14
22565,1,-8,0,-3
22567,1,-18,0,-8
22570,1,3,0,2
22572,1,3,0,2
22576,0,-19,0,-9
22577,1,3,0,2
22578,0,-19,0,-9
22579,3,2,1,3
22580,1,-8,0,-3
22581,1,-20,0,-9
22601,0,-7,0,-3
22602,0,-7,0,-3
22603,0,-7,0,-3
22604,0,-7,0,-3
22610,1,-13,0,-5
22611,1,-10,1,-4
22620,1,-10,0,-4
22622,0,-7,0,-3
22623,2,-13,1,-5
22624,-1,-7,0,-4
22625,-1,8,0,3
22626,-4,-16,-1,-9
22627,2,-19,1,-8
22630,1,-13,0,-5
22637,-3,-7,-1,-5
22639,5,2,2,4
22640,2,-13,1,-5
22641,-3,-7,-1,-5
22642,1,-13,0,-5
22643,5,7,2,6
22644,-3,-16,-1,-9
22645,-1,-13,0,-7
22646,1,-10,0,-4
22649,-1,-13,0,-7
22650,1,-19,0,-8
22652,1,-16,0,-7
22654,-1,-16,0,-8
22655,0,-7,0,-3
22656,-1,-7,0,-4
22657,-3,-13,-1,-8
22660,-3,-16,-1,-9
22663,1,-10,0,-4
22664,-1,-16,0,-8
22701,1,-9,0,-4
22709,1,-19,0,-8
22711,1,-19,0,-8
22712,1,-1,0,0
22713,1,-19,0,-8
22714,1,-9,0,-4
22715,1,-19,0,-8
22716,2,-19,1,-8
22718,2,-9,1,-3
22719,0,-19,0,-9
22720,2,-13,1,-5
22721,1,-19,0,-8
22722,1,-19,0,-8
22723,1,-23,0,-10
22724,2,-1,1,1
22725,1,-19,0,-8
22726,1,-9,0,-4
22727,1,-19,0,-8
22728,1,-1,0,0
22729,1,-9,0,-4
22730,0,-18,0,-8
22731,1,-19,0,-8
22732,1,-19,0,-8
22733,1,-18,0,-8
22734,1,-9,0,-4
22735,1,-19,0,-8
22736,2,9,1,5
22737,1,-9,0,-4
22738,1,-19,0,-8
22739,2,-13,1,-5
22740,1,-19,0,-8
22741,2,-9,1,-3
22742,2,-13,1,-5
22743,0,-19,0,-9
22746,2,-19,1,-8
22747,5,-4,2,1
22748,1,-23,0,-10
22749,4,-19,1,-7
22801,1,-1,0,0
22802,1,-12,0,-5
22803,1,-1,0,0
22810,1,-16,0,-7
22811,0,-16,0,-7
22812,1,-1,0,0
22815,1,-12,0,-5
22820,0,-12,0,-6
22821,1,-1,0,0
22824,1,-16,0,-7
22827,1,-23,0,-10
22830,1,-12,0,-5
22831,1,-1,0,0
22832,1,-12,0,-5
22833,1,-12,0,-5
22834,1,-12,0,-5
22835,1,-28,0,-12
22840,1,-12,0,-5
22841,1,-1,0,0
22842,1,-16,0,-7
22843,1,-10,0,-4
22844,1,-28,0,-12
22845,1,-16,0,-7
22846,1,-1,0,0
22847,1,-28,0,-12
22848,1,-1,0,0
22849,0,-28,0,-13
22850,1,-12,0,-5
22851,0,-28,0,-13
22853,1,-12,0,-5
22901,1,2,0,1
22902,1,2,0,1
22903,1,0,0,1
22904,1,2,0,1
22905,1,2,0,1
22906,1,2,0,1
22911,1,2,0,1
22920,1,-23,0,-10
22922,-1,-23,0,-11
22923,1,-23,0,-10
22924,1,0,0,1
22931,1,-23,0,-10
22932,1,0,0,1
22935,1,-23,0,-10
22936,1,2,0,1
22937,1,-23,0,-10
22938,1,-23,0,-10
22939,1,-10,0,-4
22940,1,-23,0,-10
22942,1,-18,0,-8
22943,1,0,0,1
22945,1,0,0,1
22946,1,0,0,1
22947,1,2,0,1
22948,0,-18,0,-8
22949,1,-23,0,-10
22952,1,-10,0,-4
22957,1,-18,0,-8
22958,1,-23,0,-10
22959,1,0,0,1
22960,1,-18,0,-8
22963,1,19,0,9
22964,-1,-23,0,-11
22965,1,-23,0,-10
22967,1,-23,0,-10
22968,1,-23,0,-10
22969,0,-23,0,-11
22971,1,-23,0,-10
22972,1,-18,0,-8
22973,1,-23,0,-10
22974,1,19,0,9
22976,1,-23,0,-10
22980,1,-10,0,-4
22987,1,0,0,1
22989,1,-18,0,-8
23001,-1,-14,0,-7
23002,-1,-17,0,-8
23003,0,-14,0,-6
23004,0,-31,0,-14
23005,-1,-1,0,-1
23009,-1,-12,0,-6
23011,0,2,0,1
23014,0,0,0,0
23015,1,-11,0,-5
23018,0,-14,0,-6
23021,0,-24,0,-11
23022,0,19,0,9
23023,-1,-21,0,-10
23024,1,-11,0,-5
23025,-1,-24,0,-12
23027,0,-31,0,-14
23030,-3,-8,-1,-5
23031,0,-13,0,-6
23032,-1,-13,0,-7
23035,0,-24,0,-11
23038,1,19,0,9
23039,0,0,0,0
23040,0,-31,0,-14
23043,0,-24,0,-11
23045,0,-24,0,-11
23047,0,-1,0,-0
23050,0,-24,0,-11
23055,1,19,0,9
23056,-1,-24,0,-12
23058,-1,-1,0,-1
23059,2,-1,1,1
23060,-1,-1,0,-1
23061,0,-14,0,-6
23062,0,-3,0,-1
23063,0,0,0,0
23064,-1,-24,0,-12
23065,-1,0,0,-1
23066,0,-24,0,-11
23067,-1,0,0,-1
23068,0,-24,0,-11
23069,-1,-1,0,-1
23070,0,-13,0,-6
23071,0,-13,0,-6
23072,0,-14,0,-6
23075,-1,1,0,-0
23076,0,-24,0,-11
23079,-1,-19,0,-9
23081,0,-9,0,-4
23083,-1,-17,0,-8
23084,1,1,0,1
23085,-1,-21,0,-10
23086,-1,-12,0,-6
23089,0,2,0,1
23090,0,10,0,5
23091,-1,-21,0,-10
23092,-1,-13,0,-7
23093,1,1,0,1
23101,-1,-1,0,-1
23102,0,0,0,0
23103,2,15,1,8
23105,-4,-9,-1,-6
23106,-1,-12,0,-6
23107,-1,-14,0,-7
23108,-1,-21,0,-10
23109,-1,-24,0,-12
23110,-1,-21,0,-10
23111,0,-1,0,-0
23112,-1,22,0,10
23113,0,22,0,10
23114,-1,22,0,10
23115,-1,-21,0,-10
23116,0,-1,0,-0
23117,-1,0,0,-1
23119,0,-24,0,-11
23120,0,-1,0,-0
23123,0,-31,0,-14
23124,0,2,0,1
23125,0,-24,0,-11
23126,-1,-30,0,-14
23127,0,10,0,5
23128,0,-24,0,-11
23129,2,15,1,8
23130,-1,-24,0,-12
23131,3,6,1,4
23138,0,-24,0,-11
23139,-1,-1,0,-1
23140,-1,2,0,0
23141,-1,2,0,0
23146,0,0,0,0
23147,-3,-8,-1,-5
23148,-1,-30,0,-14
23149,-1,-13,0,-7
23150,-1,1,0,-0
23153,-1,0,0,-1
23154,-1,-14,0,-7
23155,-1,-14,0,-7
23156,-1,-21,0,-10
23160,0,0,0,0
23161,-1,-21,0,-10
23162,0,-1,0,-0
23163,0,-24,0,-11
23168,0,10,0,5
23169,0,-13,0,-6
23170,1,1,0,1
23175,0,-13,0,-6
23176,0,-13,0,-6
23177,-1,-12,0,-6
23178,-1,-14,0,-7
23180,0,-19,0,-9
23181,-1,-21,0,-10
23183,3,6,1,4
23184,3,6,1,4
23185,0,-9,0,-4
23187,0,-9,0,-4
23188,0,10,0,5
23190,-1,-21,0,-10
23192,0,0,0,0
23218,-1,1,0,-0
23219,-1,1,0,-0
23220,-1,1,0,-0
23221,0,6,0,3
23222,-1,6,0,2
23223,-1,1,0,-0
23224,-1,1,0,-0
23225,-1,1,0,-0
23226,0,6,0,3
23227,-1,6,0,2
23228,-1,6,0,2
23229,0,6,0,3
23230,-1,6,0,2
23231,-1,1,0,-0
23232,-1,1,0,-0
23233,0,6,0,3
23234,-1,22,0,10
23235,-1,1,0,-0
23236,-1,22,0,10
23237,-1,22,0,10
23238,0,6,0,3
23240,-1,1,0,-0
23241,-1,6,0,2
23242,0,6,0,3
23250,-1,1,0,-0
23255,0,6,0,3
23260,-1,1,0,-0
23261,-1,1,0,-0
23284,-1,1,0,-0
23285,-1,1,0,-0
23294,-1,6,0,2
23298,-1,1,0,-0
23301,0,-18,0,-8
23302,0,-18,0,-8
23303,0,-18,0,-8
23304,0,6,0,3
23306,0,-22,0,-10
23307,-1,-22,0,-11
23308,-1,-18,0,-9
23310,0,-22,0,-10
23313,0,-22,0,-10
23314,0,6,0,3
23315,1,-38,0,-17
23316,-1,-22,0,-11
23320,-1,4,0,1
23321,-1,-3,0,-2
23322,-1,4,0,1
23323,-2,4,-1,1
23324,-2,4,-1,1
23325,-1,4,0,1
23327,-1,4,0,1
23328,-1,4,0,1
23336,0,-18,0,-8
23337,0,-18,0,-8
23341,-1,-18,0,-9
23345,0,-22,0,-10
23347,-1,-22,0,-11
23350,-1,-22,0,-11
23354,3,-7,1,-2
23356,0,-18,0,-8
23357,-1,-18,0,-9
23358,-1,-18,0,-9
23359,0,-18,0,-8
23389,-1,-18,0,-9
23395,-1,-18,0,-9
23396,-1,-18,0,-9
23397,1,-20,0,-9
23398,-1,-22,0,-11
23399,-1,-18,0,-9
23401,-1,-18,0,-9
23404,-1,-18,0,-9
23405,0,-22,0,-10
23407,0,-18,0,-8
23408,-1,-22,0,-11
23409,-1,-18,0,-9
23410,-1,-18,0,-9
23412,0,-18,0,-8
23413,-1,-22,0,-11
23414,0,-18,0,-8
23415,-1,-18,0,-9
23416,-1,-18,0,-9
23417,0,-18,0,-8
23418,0,-18,0,-8
23419,-1,-22,0,-11
23420,-1,-18,0,-9
23421,-1,-18,0,-9
23422,-1,-18,0,-9
23423,-1,-18,0,-9
23424,0,6,0,3
23426,-1,-18,0,-9
23427,-1,-18,0,-9
23429,-1,-22,0,-11
23430,0,-20,0,-9
23431,0,-20,0,-9
23432,4,-5,1,-0
23433,2,12,1,7
23434,1,-3,0,-1
23435,-1,-3,0,-2
23436,-1,-3,0,-2
23437,1,-38,0,-17
23438,1,-3,0,-1
23439,1,-3,0,-1
23440,-1,-18,0,-9
23441,0,-18,0,-8
23442,-1,-18,0,-9
23443,-1,-22,0,-11
23450,1,0,0,1
23451,4,15,1,9
23452,1,0,0,1
23453,2,0,1,1
23454,2,0,1,1
23455,2,0,1,1
23456,2,0,1,1
23457,4,0,1,2
23458,4,15,1,9
23459,4,15,1,9
23460,2,0,1,1
23461,4,15,1,9
23462,1,0,0,1
23464,1,0,0,1
23466,1,0,0,1
23467,1,0,0,1
23471,2,0,1,1
23480,0,-18,0,-8
23482,-1,-22,0,-11
23483,-1,-18,0,-9
23486,-1,-22,0,-11
23487,1,-20,0,-9
23488,-1,-18,0,-9
23501,-1,2,0,0
23502,-1,2,0,0
23503,-1,2,0,0
23504,-1,2,0,0
23505,-1,2,0,0
23506,-1,2,0,0
23507,2,17,1,9
23508,0,2,0,1
23509,-1,2,0,0
23510,2,17,1,9
23511,-1,2,0,0
23513,-1,2,0,0
23514,2,17,1,9
23517,0,2,0,1
23518,-1,2,0,0
23519,-1,2,0,0
23520,2,17,1,9
23521,0,2,0,1
23523,-1,2,0,0
23541,-1,2,0,0
23601,0,6,0,3
23602,0,6,0,3
23603,-1,-3,0,-2
23604,-1,-2,0,-1
23605,0,-2,0,-1
23606,0,6,0,3
23607,-1,-2,0,-1
23608,0,-3,0,-1
23609,-1,-2,0,-1
23612,0,6,0,3
23651,0,-2,0,-1
23661,0,-2,0,-1
23662,3,6,1,4
23663,0,-2,0,-1
23664,0,-2,0,-1
23665,0,-2,0,-1
23666,0,-2,0,-1
23669,0,-2,0,-1
23670,0,-2,0,-1
23690,-1,-3,0,-2
23691,-1,-3,0,-2
23692,0,-3,0,-1
23693,0,-9,0,-4
23694,-1,-3,0,-2
23696,0,-3,0,-1
23701,-2,-3,-1,-2
23702,-2,-3,-1,-2
23703,-2,-3,-1,-2
23704,-2,-3,-1,-2
23705,-2,-3,-1,-2
23707,-2,-3,-1,-2
23708,-2,-3,-1,-2
23709,-2,-3,-1,-2
23801,-4,-8,-1,-6
23803,-3,1,-1,-1
23804,-3,1,-1,-1
23805,-3,1,-1,-1
23821,-3,-21,-1,-11
23822,-3,-9,-1,-6
23824,-3,-6,-1,-4
23827,1,-15,0,-6
23828,0,-15,0,-7
23829,1,-15,0,-6
23830,-3,25,-1,10
23831,0,-8,0,-4
23832,-1,22,0,10
23833,-3,-9,-1,-6
23834,-3,-8,-1,-5
23836,-3,-8,-1,-5
23837,1,-15,0,-6
23838,0,37,0,17
23839,1,-23,0,-10
23840,-3,-9,-1,-6
23841,-3,-9,-1,-6
23842,-3,17,-1,6
23843,-3,-21,-1,-11
23844,-4,-15,-1,-9
23845,-1,-27,0,-13
23846,-1,-23,0,-11
23847,-4,-11,-1,-7
23850,-4,-9,-1,-6
23851,1,-38,0,-17
23856,-4,-11,-1,-7
23857,2,-6,1,-2
23860,-3,17,-1,6
23866,1,-20,0,-9
23867,-4,-11,-1,-7
23868,2,-6,1,-2
23872,-3,-9,-1,-6
23873,-4,-21,-1,-12
23874,1,-15,0,-6
23875,-3,17,-1,6
23876,-3,-21,-1,-11
23878,1,-15,0,-6
23879,-4,-11,-1,-7
23881,-3,-23,-1,-12
23882,-4,25,-1,9
23883,-1,-23,0,-11
23884,-3,25,-1,10
23885,-3,-9,-1,-6
23887,2,-6,1,-2
23888,1,-23,0,-10
23889,-3,-21,-1,-11
23890,-4,25,-1,9
23893,-2,-21,-1,-11
23894,-3,-9,-1,-6
23897,-3,25,-1,10
23898,4,-20,1,-7
23899,-3,-23,-1,-12
23901,-1,-1,0,-1
23915,-1,-26,0,-12
23917,-1,-26,0,-12
23919,-1,-27,0,-13
23920,-4,-21,-1,-12
23921,1,-31,0,-14
23922,-3,-6,-1,-4
23923,-1,-30,0,-14
23924,-4,-26,-1,-14
23927,1,-26,0,-11
23930,-4,-6,-1,-5
23934,-1,-30,0,-14
23936,0,-31,0,-14
23937,-2,-30,-1,-15
23938,-4,-12,-1,-8
23939,-2,-17,-1,-9
23941,-2,-30,-1,-15
23942,-4,-1,-1,-3
23943,2,14,1,8
23944,-4,-12,-1,-8
23947,-4,-12,-1,-8
23950,-4,-21,-1,-12
23952,-3,-12,-1,-7
23954,-1,-1,0,-1
23955,-4,-6,-1,-5
23958,-2,-17,-1,-9
23959,-2,-30,-1,-15
23960,-1,-1,0,-1
23962,-2,-30,-1,-15
23963,-1,-17,0,-8
23964,-4,-30,-1,-16
23966,-1,-1,0,-1
23967,-2,-30,-1,-15
23968,-4,-26,-1,-14
23970,-3,-26,-1,-14
23974,-4,-12,-1,-8
23976,-4,-30,-1,-16
24001,-2,7,-1,2
24002,-2,7,-1,2
24003,-2,7,-1,2
24004,-2,7,-1,2
24005,-2,7,-1,2
24006,-2,7,-1,2
24007,-2,7,-1,2
24008,-2,7,-1,2
24009,-2,7,-1,2
24010,-2,7,-1,2
24011,-2,7,-1,2
24012,-1,7,0,3
24013,-2,7,-1,2
24014,-1,7,0,3
24015,-1,-8,0,-4
24016,-2,7,-1,2
24017,-2,7,-1,2
24018,1,7,0,4
24019,-1,7,0,3
24020,1,7,0,4
24022,-2,7,-1,2
24023,-2,7,-1,2
24024,-2,7,-1,2
24025,-2,7,-1,2
24026,-2,7,-1,2
24027,-2,7,-1,2
24028,-2,7,-1,2
24029,-2,7,-1,2
24030,-2,7,-1,2
24031,-2,7,-1,2
24032,-2,7,-1,2
24033,-2,7,-1,2
24034,-2,7,-1,2
24035,-2,7,-1,2
24036,-2,7,-1,2
24037,-2,7,-1,2
24038,-2,7,-1,2
24053,0,-21,0,-10
24054,-3,-20,-1,-11
24055,-3,-20,-1,-11
24058,-2,-14,-1,-8
24059,1,7,0,4
24060,1,5,0,3
24062,1,5,0,3
24063,1,5,0,3
24064,1,-9,0,-4
24065,-1,-20,0,-10
24066,-1,-9,0,-5
24067,-1,-20,0,-10
24068,-1,-10,0,-5
24069,-3,-20,-1,-11
24070,1,-14,0,-6
24072,-1,-29,0,-14
24073,-1,-10,0,-5
24076,0,-30,0,-14
24077,1,22,0,11
24078,-3,-20,-1,-11
24079,-2,-29,-1,-14
24082,1,-30,0,-13
24083,1,6,0,3
24084,-2,-14,-1,-8
24085,-2,-9,-1,-5
24086,-2,-10,-1,-6
24087,-2,-10,-1,-6
24088,-1,-20,0,-10
24089,-4,-20,-1,-11
24090,1,-9,0,-4
24091,-2,-29,-1,-14
24092,-1,-20,0,-10
24093,-2,-14,-1,-8
24095,-1,-17,0,-8
24101,-1,7,0,3
24102,-2,-20,-1,-10
24104,1,-2,0,-0
24105,-2,-14,-1,-8
24111,1,5,0,3
24112,-3,-20,-1,-11
24113,-3,-20,-1,-11
24114,-3,-20,-1,-11
24115,-3,-20,-1,-11
24120,0,-30,0,-14
24121,1,-2,0,-0
24122,-1,-9,0,-5
24124,-2,-14,-1,-8
24126,-2,-14,-1,-8
24127,-1,-29,0,-14
24128,-1,-10,0,-5
24129,-2,-14,-1,-8
24130,-2,-9,-1,-5
24131,-2,-29,-1,-14
24132,-1,-14,0,-7
24133,0,-30,0,-14
24134,-2,-14,-1,-8
24136,-2,-10,-1,-6
24137,-3,-15,-1,-8
24138,-1,-29,0,-14
24139,-4,-15,-1,-9
24141,-1,-14,0,-7
24142,-2,-14,-1,-8
24143,-1,-14,0,-7
24146,-1,-20,0,-10
24147,-2,-14,-1,-8
24148,-3,-20,-1,-11
24149,-1,-29,0,-14
24150,-2,-14,-1,-8
24151,-2,-20,-1,-10
24153,-1,-8,0,-4
24161,-3,-15,-1,-8
24162,-2,-10,-1,-6
24165,-3,-20,-1,-11
24167,-2,-14,-1,-8
24168,-4,-20,-1,-11
24171,0,-30,0,-14
24174,-2,-17,-1,-9
24175,1,6,0,3
24176,1,-5,0,-2
24177,0,-30,0,-14
24178,-1,-9,0,-5
24179,-1,7,0,3
24184,-1,-20,0,-10
24185,-2,-29,-1,-14
24201,-3,-12,-1,-7
24202,-3,-12,-1,-7
24203,-3,-12,-1,-7
24209,-3,-12,-1,-7
24210,0,3,0,1
24211,0,3,0,1
24212,0,3,0,1
24215,-1,-6,0,-3
24216,-2,-6,-1,-4
24217,-3,-2,-1,-3
24218,-1,-32,0,-15
24219,-1,-6,0,-3
24220,-3,-2,-1,-3
24221,-2,-32,-1,-16
24224,-3,-22,-1,-12
24225,-3,-22,-1,-12
24226,-3,-2,-1,-3
24228,-3,-2,-1,-3
24230,-3,-6,-1,-4
24236,-3,-12,-1,-7
24237,-4,-2,-1,-3
24239,-3,-11,-1,-7
24243,-1,-32,0,-15
24244,-1,-36,0,-17
24245,-1,-6,0,-3
24246,-1,-6,0,-3
24248,-2,-18,-1,-9
24250,-1,-36,0,-17
24251,1,-36,0,-16
24256,-3,-2,-1,-3
24258,-1,-4,0,-2
24260,-3,-22,-1,-12
24263,-1,-32,0,-15
24265,-2,-32,-1,-16
24266,-3,-22,-1,-12
24269,-4,-2,-1,-3
24270,-3,-22,-1,-12
24271,1,-36,0,-16
24272,-3,-2,-1,-3
24273,-1,-6,0,-3
24277,-1,-32,0,-15
24279,-1,-6,0,-3
24280,0,-7,0,-3
24281,-1,-58,0,-27
24282,-2,-32,-1,-16
24283,-3,-22,-1,-12
24290,1,-21,0,-9
24292,-3,-12,-1,-7
24293,-1,-6,0,-3
24301,-2,-14,-1,-8
24311,-3,-3,-1,-3
24312,-2,-21,-1,-11
24313,-2,-14,-1,-8
24314,-2,-3,-1,-2
24315,-2,-3,-1,-2
24316,-3,-16,-1,-9
24317,0,-21,0,-10
24318,-3,-16,-1,-9
24319,-3,-12,-1,-7
24322,0,-3,0,-1
24323,-3,-3,-1,-3
24324,-1,-14,0,-7
24325,-2,-21,-1,-11
24326,-3,-39,-1,-20
24327,-3,-12,-1,-7
24328,0,-21,0,-10
24330,0,-39,0,-18
24333,0,-21,0,-10
24340,-3,-12,-1,-7
24343,0,-21,0,-10
24347,-2,-14,-1,-8
24348,-3,-39,-1,-20
24350,0,-3,0,-1
24351,0,-21,0,-10
24352,0,-21,0,-10
24354,-3,-16,-1,-9
24360,-2,-3,-1,-2
24361,-3,-12,-1,-7
24363,-3,-39,-1,-20
24366,-2,-3,-1,-2
24368,-3,-3,-1,-3
24370,-3,-12,-1,-7
24374,-3,-3,-1,-3
24375,-3,-39,-1,-20
24377,-3,-16,-1,-9
